text,sentiment
RT @Lemieux_26: Buy that dip even as cash burn accelerates and saturation begins to appear. This will be fascinating.,1
Barclays Raises Murphy Oil Price Target to .00,1
MCCORMICK &amp; Co/SH SH NV to Post FY2018 Earnings of .00 Per Share Jefferies Financial Group Forecasts,1
Waters Price Target Raised to .00 at Morgan Stanley,1
Morgan Stanley Shares Gap Up Following Strong Earnings,1
Well hurry the fuck up !!! #Citigroup The best stock picker you've probably never heard of says Citigroup will…,1
Morgan Stanley Raises American Electric Power Price Target to .00,1
As Cypress Semiconductor Corp Valuation Declined Tcw Group INC Has Raised Holding -,1
Emerson Electric Upgraded to Buy at MED,1
Capital One Financial Raises Transocean Q3 2018 Earnings Estimates to .05 EPS (Previously .04). #RIG,1
RT @codenamejason: Join @RobinhoodApp and we'll both get a stock like or for free. Make sure to use my link. Plus you can buy…,1
Nuance Communications Upgraded by ValuEngine to “Sell”,1
Buy/Sell Bitcoin volatility with up to 100x Leverage at Bitmex! 💰🎉 Get a 10% Fee Rebate: ▶️…,1
YUM! Brands Inc. has analysts on the Bullish side this week. -,1
Hibbett Sports Upgraded by ValuEngine to “Hold”,1
Zacks Investment Research Upgrades Zimmer Biomet to Hold,1
Huge prints today suggest institutional buying; rising large players vol; TMF poor though…,1
ValuEngine Upgrades Hibbett Sports to “Hold”,1
Top Analyst Upgrades and Downgrades: AbbVie Amazon Anadarko Broadcom CA Chipotle ConocoPhillips GE Honeywel…,1
: EBay Second-Quarter Earnings A Slight Beat:,1
RT @CryptoSave: Top 3 Blockchain Projects to buy and #HODL #TomoChain - This BaseChain will aid scalability of Ethereum! MNs too …,1
Todays trading with NASDAQ OMX Group Inc for .4 on date 2018-07-17. #Finance,1
Institutional Investor Sentiment About Republic Services Inc Up -,1
Much like &amp; still struggling to breakout and also needs some #CNBC hype &amp; love 😋😋. A long since…,1
Office Depot Upgraded by BidaskClub to Buy,1
Clorox Price Target Raised to .00 at Bank of America,1
@josephcitrano @petenajarian Actually Dan Blocked me a couple years ago because i told him his analysis sucked on…,1
With past performance like this how can you not sign up for a Free 7-day trial to Winning…,1
#StockNerds here’s my segment with @MikelSevere on @OWHBottomLine taking Warren Buffett’s buy-back and some of the…,1
Semi equipment stocks move higher after Dutch peer ASML reports results,1
RT @followtheh: Mastercard Wins Patent for Speeding Up Crypto Payments could be why crypto popped,1
is Bullish above .49. Trade near .49,1
Get the latest ratings for in your inbox with MarketBeat Daily,1
Notable Analyst Upgrades and Downgrades for Week of July 9 2018 …,1
XLE Goes Positive Brent UP &amp; WTI UP Rally ExxonMobil Buy Now for the Rest of 2018 GASOLINE INVENTORIES FELL 3.…,1
via @FINVIZ_com Another sweet chart setting up for a swing trade!,1
Anadarko Petroleum Is On A Buyback Binge,1
Can analysts adopt a bullish outlook for Expeditors International of Washington Inc. ?,1
Are Analysts Bullish about Hilton Worldwide Holdings Inc. after last week? -,1
Pfizer Lilly See Positive Top-Line Results From Phase 3 Trial of Tanezumab THIS STOCK SHOULD BE 100+ I’ve be…,1
high OI range is 215.00 to 245.00 for option expiration 07/20/2018 #maxpain #options,1
Could Dick's Sporting Goods Inc. Gain Strenght After Forming Bullish Multiple Top? -,1
eBay beats by .02 misses on revenue,1
#SPX Up Up &amp; Away : Looks like will hit upper blue TL resistance as well as Upper BB at roughly the same tim…,1
Accenture Plc: The stock is testing its highs.,1
RT @PinkSheetSutter: Staggered entry: Settlement allows #biosimilar version of Humira (adalimumab) to enter US market on July 30…,1
"Our favorite ""TENT"" car manufacturer 🚘 is a new long ""IF"" 325.83 is broken with targets being 344.12 360.5 &amp;…",1
Hancock Holding Company Has Upped Its Lyondellbasell Position by .23 Million -,1
technical alerts: Stochastic Sell Signal NR7 Jack-in-the-Box Bullish and Upper Bollinger...,1
Are Analysts Bullish Anadarko Petroleum Corporation After Last Week? -,1
cheap love to buy them for,1
SL Green Realty PT Raised to at Barclays,1
RT @GarySMorrow: Nice follow through for UTX in the green all day will close at new July highs Friday's breakout developing nicely http…,1
Hello subscribers. We just hit our first target on . Up . I don't have an EEM on this…,1
Hudson Bay Capital Management LP Has Raised Its Thermo Fisher Scientific INC Position -,1
RT @MarketsUpChuck: Subscribe to our YouTube Channel-FAST Graphs Stock Videos …,1
A bullish Big MAC (Bullish) has occurred at 10:00 AM Jul 18 at .82 on Gentex Corp (GNTX) Want to Earn(Reg…,1
Emerson Electric Co. Stock Formed Bullish Multiple Top Pattern. What To Expect? -,1
Clearly they should be buying instead,1
"+.80 ah. up on report Amazon denies ""is considering"" lol",1
Long,1
07/16/2018 Morning Brief: #Option Activity - #Bullish option activity in &amp; #Bearish option acti…,1
O’Reilly Automotive PT Raised to .00,1
Discover Financial Services Upgraded at Zacks Investment Research,1
is currently trading in the upper part of its 52 week range which is inline with the index.…,1
Citigroup Raises Extra Space Storage Price Target to .00,1
L3 Technologies Stock Rating Upgraded by ValuEngine,1
SunTrust Banks Raised to “Buy” at Zacks Investment Research,1
Swing Trade Earnings Bullish Momentum With Options in FireEye,1
Random irrelevance but despite some new ALL TIME HIGHS in all of the top 10 (56% of the index) of…,1
Credit Suisse Group Analysts Give Juniper Networks a .00 Price Target,1
CarMax Upgraded by Zacks Investment Research to Buy,1
RT @AlanTonelson: US #semiconductor firm #Xilinx buys #China #AI hardware entity saying it values the entity's knowhow and talent. Let's…,1
RT @schwabtrader: major reversal break of support. Why we use mechanical stops. Was stopped out at 46.50 for small loss and lucky to…,1
Buy Calls | Hao (success rate 60.88 %) |,1
RT @TelTuna: #Telcoin my friend !! every and anyone willing to Hold Telcoin till EOY will be super rich ..,1
Zacks Investment Research Upgrades Torchmark to Buy,1
HCA Healthcare Upgraded to “Buy” by Zacks Investment Research,1
Regeneron Pharmaceuticals Price Target Raised to .00,1
We did the research on and we will be long before earnings,1
Agf Investments INC Has Raised Waste Management INC Holding -,1
Are Analysts Bullish about Rockwell Collins Inc. after last week? -,1
Analysts See .88 EPS for Molson Coors Brewing Company,1
Buying action has come back into Has been little sell pressure over the last few weeks. Quarterly should be go…,1
Covered Call Alert: MALLINCKRODT PUBLIC LIMITED CO returning up to 24.24% through 18-Jan-2019…,1
#MORGANSTANLEY could see best post-earnings rise for a big US bank stock this season. Shares up 2.5%-3.5% in pre-op…,1
Will Devon Energy Report Higher Profits in Q2 2018?,1
Danaher up 1.4% = .4 million gain. has made notable gains in 7 of the last 18…,1
RT @IBD_Aelliott: Stocks off to a solid start Monday with and showing early strength.,1
Bowen Hanes &amp; Co INC Upped Chevron Corporation Stake by .72 Million -,1
Citigroup Stock Rating Upgraded by ValuEngine,1
Vanguard Group INC Stake in 3M Co Decreased by .25 Million -,1
gained 10 percent Monday- a good day,1
Option Markets Imply a Hard to Short Rate with the 21-Dec-18 47.5 Synthetic Long(46.70) at a Discount to Spot…,1
Citi senses a long-term opportunity in copper via @markets #Mongolia @OTMongolia,1
Morgan Stanley Raises Thermo Fisher Scientific Price Target to .00,1
Morgan Stanley Increases Consolidated Edison Price Target to .00,1
Get the latest ratings for in your inbox with MarketBeat Daily,1
RT @RatingsNetwork: Want automatic email alerts for ? Subscribe to MarketBeat Daily,1
C.H. Robinson Worldwide Raised to “Positive” at Susquehanna Bancshares,1
Varian Med Sys INC Position Has Raised by Chicago Equity Partners Llc -,1
#J.B. Hunt Transport Services Inc. Morningstar | Recovering truck-to-rail conversions should provide tailwind…,1
RT @i4Stock: Lost jobs or lost lives? @business jobs can be found again but lives?? Who will win?? Big Tobacco …,1
high OI range is 100.00 to 110.00 for option expiration 07/20/2018 #maxpain #options,1
Every day doesnt do anything looks like a winner for . time is VERY short at this point and probably has passed 👊,1
Analyzing Taiwan Semiconductor Mfg. and Quantenna Communications,1
should be a winner in the fall... Novavax's NanoFlu vaccine improved immune responses in older adults in Phas…,1
Intercontinental Exchange Inc to Post Q2 2018 Earnings of .90 Per Share Jefferies Financial Group Forecasts,1
Another undervalued #AI #crypto project. @effectaix keep up developping. on the blockchain. I bought on…,1
RT @myQuikfo: 07-18: the top scored Financials company is BANCORPSOUTH INC scored at 84.58 Key words: BUY SELL BREAK UPGRADED OVER…,1
Fpr Partners LLC Has Upped Its Stake in Kinder Morgan INC Del by .66 Million -,1
RT @amandakcantrell: Next up: Alexander Denner of Sarissa Capital Management which does activist investing in health care. Likes Biogen …,1
Willis Towers Watson PT Raised to .00,1
XL Group Reaches New 1-Year High at .50,1
bought 3.15 sold 3.96 avg +.81 w/2k shares live in chat up over in 1st 3 mins on 2 trades check us out…,1
Were Analysts Bullish Yandex N.V. This Week? -,1
Rampart Investment Management Company LLC Raised Nike INC Position by .63 Million -,1
Clinton Group INC Has Raised Avery Dennison Corp Position -,1
Stifel Nicolaus Upgrades Cummins to “Buy”,1
Upcoming Key Date for Shareholders,1
RT @Up4aGoodTrade: @TradeWithNinja out 158% profit could have let it run but over 100% is good for me.,1
Autodesk Inc Can't Be Less Risky. Short Interest Decreased -,1
Waterfront Capital Partners LLC Raised Position in D R Horton INC by .69 Million as Stock Value Declined -,1
high OI range is 62.00 to 60.00 for option expiration 07/20/2018 #maxpain #options,1
Analysts Expect Citigroup Inc to Post .65 Earnings Per Share,1
Big bullish unusual option activity detected: - big bearish:,1
CME Group Rating Increased to Buy at BidaskClub,1
Big bullish unusual option activity detected: - big bearish:,1
KeyCorp Raises Concho Resources Q4 2019 Earnings Estimates to .78 EPS (Previously .77). #CXO,1
Prologis Updates FY18 Earnings Guidance,1
RT @Scelliott81: Steel names showing some life,1
beats by .10,1
Prologis Inc updates FY18 guidance to .98-3.02 EPS. #PLD,1
#BDI #SHIPPING Dry Bulk Shipping Stocks Are Poised To Jump via @forbes,1
Free chrome extension to hide tweets that over-shill crypto cash tags &amp; promote groups No…,1
How Many Republic Services Inc. 's Analysts Are Bullish? -,1
Kiltearn Partners Llp Has Raised Its Mckesson Corp Stake by .79 Million -,1
ValuEngine Upgrades FireEye to “Hold”,1
Wyndham Worldwide Corporation has analysts on the Bullish side this week. -,1
Finally Time To Raise Your Stake? Loop Capital Upgrades CSX Shares -,1
Although the technical rating is bad does present a nice setup opportunity.,1
is Bullish above .92. Trade near .92,1
As Simon Ppty Group INC New Stock Value Rose Amp Capital Investors LTD Has Trimmed by .43 Million Its Hold…,1
Want the latest upgrades &amp; downgrades for ? Checkout MarketBeat Daily,1
Tpg-Axon Management LP Has Increased Its Stake in Centene Corp Del by .20 Million -,1
"RT @JamesPasseri: S&amp;P upgrades HCA Healthcare one notch to BB+ on ""continued EBITDA growth consistent substantial free cash flow gen…",1
Wyndham Worldwide Corp Sentiment Up Despite,1
Henry Schein Stock Rating Upgraded by Zacks Investment Research,1
As Carmax INC Stock Value Rose Sheffield Asset Management LLC Has Increased Holding,1
@oliviabvoz Brent UP Big &amp; WTI UP Big Rally ExxonMobil Buy Now for the Rest of 2018 GASOLINE INVENTORIES FELL…,1
Omnicom Group Inc. SEC Filing: Form 4,1
What’s Propelling Alaska Air Group Inc After Higher Shorts Reported? -,1
Advance Auto Parts PT Raised to .00,1
RT @Briefingcom: : Kinder Morgan beats by .02 reports revs in-line,1
Raymond James Raises Nasdaq Price Target to .00,1
is coming alive so I hope it will hit 192 for you all who hold more longer than me. I will be happy for you,1
A bullish Big MAC (Bullish) has occurred at 3:30 PM Jul 10 at .14 on The Hartford Financial Services Group Inc…,1
@2kaykim Looking for entry into . Are you still bullish? If so what do you consider as reasonable levels. …,1
Delphi Technologies Stock Rating Upgraded by Morgan Stanley,1
Want the latest upgrades &amp; downgrades for ? Checkout MarketBeat Daily,1
Telefonaktiebolaget LM Ericsson up 9.1% = .3 billion gain. has made notable g…,1
Wellington Management Group Llp Maintains Stake in Bristol Myers Squibb Co -,1
may go up 13% if the bull pattern is confirmed. Chk confirmation [50%] @ Buy level:24.8900.,1
Schwab's Q2 gains lead online brokers up,1
RT @OpenOutcrier: (+2.1% pre) Textron profit beats as corporate America spends more on jet planes - Reuters,1
Ameren Corporation Shorted Shares Decreased By 8.34% -,1
27-Jul-18 ATM Implied Volatility is up +0.3%. Straddle Implies a Move of ±3.8%. Earnings Jul 26 BMO.,1
RT @jimcramer: Well done and I think is ridiculously cheap... Great chance to buy still....,1
WATCHING for Long Entries: &amp; #MarketTimer,1
Omnicom Group Stock Rating Reaffirmed by Wells Fargo &amp; Co,1
XL Group Sets New 52-Week High at .50,1
high OI range is 60.00 to 67.50 for option expiration 07/20/2018 #maxpain #options,1
Is Buying Alexion Pharmaceuticals Inc Here Good Idea? -,1
above prev/day/highs newHOD,1
Largest Buy On Close Order Imbalances,1
Devon Energy PT Raised to .00,1
RT @BrandonVanZee: Couple of decent dividend boosts from large financial firms. &amp; 💰 #DGI #DividendGrowthInvesting,1
We think will beat and raise the earnings cycle,1
Edison International PT Raised to .00,1
Reviewing RSP Permian and Oasis Petroleum,1
Some Traders Are Very Bullish on Helmerich &amp; Payne Inc. After Forming Bullish Multiple Top Pattern -,1
RT @MarketCurrents: Annaly extends offer to buy MTGE Investment again,1
up 0.9% to 94.26 since our bullish setup notification on Mon. Jul 9 #swingtrading,1
@ApolloMinerals provide yet more compelling evidence that Salau is one of the highest quality #Tungsten #Mines…,1
Investors Buy Altaba on Weakness,1
T. Rowe Price Group Price Target Raised to .00,1
just popped up on QuickRunner scanner. We will see if the momentum holds.,1
United Parcel Service Upgraded to “Buy” by UBS Group,1
: Product is losing to Instagram. Recent update flop bad press and falling position in the app store are a…,1
Lockheed wins U.S. defense contract,1
Comerica Upgraded to Outperform at Evercore ISI,1
Mid-morning earnings +/- % from OR 30-min high Trading range % &amp; Up/Avg Gain of today’s three 30-min bars: …,1
Investors Buy Shares of Boston Scientific on Weakness,1
UPS tests 'smart lock' technology in New York apartment buildings,1
announced a 0.335 dividend. Annual Yld is 3.1%. LNT raised its dividend 4 times in 3 yrs.,1
RT @Jacob_Mintz: 10 Undervalued Dividend Stocks to Buy at Mid-Year h…,1
Were Analysts Bullish HCA Healthcare Inc. This Week? -,1
Buy Calls | Kevin (success rate 61.54 %) |,1
CSX Massively Beat Estimates,1
Consolidated Edison PT Raised to at UBS,1
RT @IcemanTrading: Raised to at SunTrust Raised to at DB Raised to at Barclays DB cuts to from…,1
IDEXX Laboratories Hits New 1-Year High at .67,1
Somebody just bought/sold 4 million shares of .,1
energy names on the bounce today red to green. interesting at this level,1
@Luigimoro69 is behaving like leading up to epacadostat results. Anyone who thinks these big trial resu…,1
Want automatic email alerts for ? Subscribe to MarketBeat Daily,1
How Many Fairmount Santrol Holdings Inc. 's Analysts Are Bullish? -,1
VISA up up 14042,1
RT @ReutersBiz: MORE: American Express sees full-year 2018 revenue up at least 9 percent,1
Motorola Solutions Given a .00 Price Target at Credit Suisse Group,1
📢📢 #Stocks Signals Alert Video for LONG on giving Entry Price Stop Loss and Target Levels HERE &gt;&gt;&gt;&gt;&gt;…,1
In the long run everyone is 'right' #OOTT,1
Mcdonald's Corp Holder Capital Fund Management Sa Upped Its Holding -,1
Eli Lilly And Co Sets New 1-Year High Following Analyst Upgrade,1
Hahn Capital Management LLC Has Raised Ross Stores Position by .27 Million -,1
Investor explains why 'duller' tech stocks can have better returns than 'high-flying' tech names,1
Acropolis Investment Management Raised Mckesson Holding By ; Blackrock Strategic Municipal Trust Has 4…,1
Went L @ 57. Gonna creepy up my stop to a little above b/e now.,1
Not sure what to do with ? Explore our #fundamental pros and cons.,1
Bullish option play opened in Masco ahead of earnings,1
"Duplicate skilled traders automatically with Bitcoin! 💰💰 I copy ""wangzai888"". Do you? ➡️",1
Bowen Hanes &amp; Co INC Upped Stake in Chevron Corporation by .72 Million as Valuation Rose -,1
high OI range is 42.50 to 45.00 for option expiration 07/20/2018 #maxpain #options,1
Are Delphi Technologies Shares Headed North? Morgan Stanley Issues Upgrade.,1
4 Cyclical Stocks to Buy Now,1
C.H. Robinson Worldwide Upgraded to “Positive” at Susquehanna Bancshares,1
Scan results - MACD Bullish Centerline Cross today: ...,1
Investors Buy MGM Resorts International on Weakness,1
RT @IBD_ACoram: #Stocks just turned higher – watch for our analysis of today's top movers,1
nice setup with the inverse Head and Shoulders #starbucks #stocks,1
Jefferies Financial Group Comments on Franklin Resources Inc.’s Q3 2018 Earnings,1
is Bullish above .77. Trade near .77,1
NYSE/AMEX-Camber Energy is soaring today up 16% - Here's the PLAN. …,1
Jefferies Financial Group Lowers Federal Realty Investment Trust FY2019 Earnings Estimates to .49 EPS (Previously…,1
Emerson Electric Upgraded at MED,1
Try our swing trading service built for individuals who want to trade longer-term timeframes around their full-time…,1
A bullish Big MAC (Bullish) has occurred at 11:30 AM Jul 16 at .31 on TJX Companies Inc (TJX) Want to Earn…,1
Barry Silbert is extremely optimistic on bitcoin -- but predicts that 99% of new crypto entrants are “going to zero…,1
L3 Technologies Upgraded to “Buy” by ValuEngine,1
@Wattwurm73 Removal of Need for High HA in this Run Tecentriq + PegpH20 vs Peg+Chemo vs Chemo Trial is encour…,1
Is This The #Oil #Tech Breakthrough Of The Decade? #OilandGas #Energy,1
Research Analysts’ Upgrades for July 18th CHS CRL ENBL ENTG GOL HCA HEI HOV IBP,1
RT @TCMLLC: These are some of the better names after yesterda…,1
pickup a few today in case this change direction 1/2 position and the other 1/2 setting on support at 10.00 H…,1
Waste Management INC Shareholder Agf Investments INC Raised Its Holding by .34 Million as Stock Value Declin…,1
No new signal today. Remaining long,1
Investors Buy ConocoPhillips on Weakness,1
#Textron Inc. Textron Reports Solid 2Q and Raises Guidance but We Still Think Shares Are Overvalued: No-moat…,1
RT @ResearchPool: #DXC Technology Company DXC TECHNOLOGY COMPANY sees an upgrade to Slightly Positive due to a better fundamental star…,1
just popped up on QuickRunner scanner. We will see if the momentum holds.,1
RT @Benzinga: 28 Stocks Moving In Wednesday's Pre-Market Session …,1
Added and for swing today 🙏,1
Hilton Worldwide Holdings Inc. has analysts on the Bullish side this week.,1
this channel called before it made 6x. they only share high reward low risk signals. join:…,1
Asia Stocks Signal Gains; Dollar Weakness Watched: Markets Wrap via,1
Register with BitMEX for up to 100x Leverage! BitMEX allows you to go long/short on your trades! 🙌💎 ➡️…,1
: Interactive Brokers Beats After Schwab Jumps On Strong Earnings:,1
CarMax Inc Short Interest Update,1
Jefferies Financial Group Lowers PNC Financial Services Group Q3 2018 Earnings Estimates to .74 EPS (Previously …,1
M&amp;T Bank sets new .8B buyback program,1
📢 Found these #stocks that marked all-time highs:,1
Automatic Data Processing (NASDAQ:ADP) has coverage initiated with a Outperform rating #stocks,1
Alexion Pharmaceuticals Upgraded by Zacks Investment Research to Buy,1
Zacks Investment Research Upgrades E*TRADE Financial to “Buy”,1
has it too. Jumpy little thing.,1
buyout happen for both,1
Darden Restaurants up 1.2% = million gain. has made notable gains in 14 of t…,1
Bitcoin Trading Volume Is Up 100% From Its Recent Low,1
may go up 8% if the bull pattern is confirmed. Chk confirmation [58%] @ Buy level:12.8300.,1
RT @cryptomocho: real question the must voteD will be i got an offer to support #STIPEND discord,1
5 Strong Earnings Stocks to Buy Post-Netflix Plunge,1
RT @IBMNews: revenue growth in strategic imperatives and cloud (up 20%) accelerated in 2Q.,1
How Many Tyson Foods Inc. 's Analysts Are Bullish? -,1
Home Depot - testing cup w/handle entry,1
FireEye Upgraded by Piper Jaffray Companies to “Overweight”,1
Stars Group &amp; Red Hat Financial Analysis,1
Trade war not a threat to Macau casinos analyst says. @CDCNewswire @howardstutz …,1
Prudential Financial Raised to “Buy” at Zacks Investment Research,1
Salesforce Com INC Holding Maintained by Weiss Asset Management Lp -,1
Buy Calls | Gino Baldassano (success rate 74.60 %) |,1
Jefferies Financial Group Equities Analysts Lift Earnings Estimates for Viacom Inc. Class B,1
Looks like more D/G coming on UBS our with a sell along with GS! I’m glad cause my ER calls on an was…,1
RT @carolinefevans: Delays in assembling liquefaction modules and delivering them to Elba Island site push back facility's start-up date. #…,1
As Merck &amp; Co INC Share Price Rose Natixis Boosted Stake -,1
Charles Schwab Co. Common Stock Given Buy Rating at Jefferies Financial Group,1
RT @Briefingcom: : eBay beats by .02 reports revs in-line; guides Q3 EPS in-line revs below consensus; guides FY18 EPS above... ht…,1
7 Top S&amp;P 500 Stocks to Consider for Long-Term Gains,1
\infty algebras and Tensor Hierarchies in Exceptional Field Theory and Gauged Supergravity.,1
As Netapp INC Market Valuation Rose Shareholder Jacobs Levy Equity Management INC Has Cut by .62 Million I…,1
Becton Dickinson and Hits New 52-Week High at .39,1
Long call worth keeping an eye on: via @opcalc,1
Brookside Capital Management LLC Trimmed Stake in Citrix Sys INC by .89 Million as Stock Price Rose,1
The problem with bears is that they overstay in a stock that’s clearly showing signs of a turnaround. Left already warned you guys,1
FY2019 EPS Estimates for Extra Space Storage Inc. Raised by Analyst,1
's drop of 5.2% after growth-data disappointment fails to deter buyers of other tech titans. Tues (* = new hi…,1
: Added on dips @.25 #Buy,1
Entergy Corporation EPS Estimated At .44 -,1
: eBay beats by .02 reports revs in-line; guides Q3 EPS in-line revs below consensus; guides FY18 EPS abov…,1
Mid-day close .10 &gt; high 1 day ago with trading range &gt;=95% (Daily 8 EMA &gt; 21 Close &gt; 8 EMA Vol &gt; 750K): 100 -…,1
Bulls wake up to profits in,1
RT @androsForm: Top 10 Notional Bullish Call Bet Names - 07.11.2018 -,1
Mid-day trading range highest faded % compared to open (Min &amp; Vol &gt; 750K): 98 - 96 - 92 -,1
Recent technical alerts: Non-ADX 1234 Bullish...,1
told ya 37 would krack long before it happ but not one of you vermin thanked me. no matter the 8000 profit…,1
News! Grand Havana Announces the Opening of GH TechHub as it positions itself for Rapid Growth…,1
added to my long dated calls.,1
Alexion Pharmaceuticals Rating Increased to Buy at Zacks Investment Research,1
real question the must voteD will be i got an offer to support #STIPEND discord,1
Were Analysts Bullish Laboratory Corporation of America Holdings This Week? -,1
Mosaic Co New Shareholder J Goldman &amp; Company LP Raised Its Position by .67 Million as Share Price Dec…,1
Jefferies Financial Group Raises Viacom Inc. Class B FY2018 Earnings Estimates to .06 EPS (Previously .03).…,1
Although the technical rating is bad does present a nice setup opportunity.,1
@theflynews Charles Schwab notable market movement up 3.4% = .3 billion gain.,1
Recent technical alerts: MACD Bullish Signal Line Cross plus 5 more alerts...,1
DXC Technology Earns Outperform Rating from Analysts at Wolfe Research,1
setting up for another move higher looks like,1
Fav ICOs I’ve invested in so far that I’m down on or haven’t come out: BULLISH BEARISH &lt;…,1
Starbucks call volume above normal and directionally bullish,1
C.H. Robinson Worldwide Upgraded to “Neutral” at JPMorgan Chase &amp; Co.,1
TJX Companies Sets New 12-Month High at .83,1
How Many Mylan N.V. 's Analysts Are Bullish? -,1
TRUMP MAY SUCCEED SHOULD YOU BUY OR SELL OIL STOCKS? .B …,1
Tuesday's (7/17/18) close .10 &gt; high 1 day ago with trading range &gt;=90% (Daily 8 EMA &gt; 21 Close &gt; 8 EMA Vol &gt; 750…,1
Tuesday's (7/17/18) highest % above OR 30-min high Trading range % &amp; Up/Avg Gain of today's thirteen 30-min bars (…,1
this channel called before it made 6x. they only share high reward low risk signals. join:…,1
moved +14.85% since 5/21/18. Still bullish with a PT of 55.,1
McDonald's and Starbucks team up to develop a more sustainable cup,1
RT @WallStJesus: BULLISH ACTIVITY INTO STRENGTH BUYERS YESTERDAY,1
Panagora Asset Management INC Has Upped Its Ameriprise Financial INC Holding by .79 Million,1
SunTrust Raises Estimates and PT But Recommends The Sidelines For PayPal,1
Zacks Investment Research Upgrades Edison International to Hold,1
Kimco Realty Corp. (KIM) has improved a lot on the charts in the past three months. Let's see if we can present a p…,1
Is Amazon's Latest Move Going to Crush UPS and FedEx? @themotleyfool #stocks,1
MONDELEZ INTERNATIONAL INC Common Stock Upgraded at ValuEngine,1
Is Avalonbay Communities Inc a Buy? The Stock Reported Less Sellers -,1
Following @Target's announcement today that it experienced its largest online shopping day of 2018 on @amazon's Jul…,1
Analyzing Destination XL Group and Nordstrom,1
The Western Union Upgraded to “Buy” at Zacks Investment Research,1
"Apollo Minerals confirms ""excellent"" infrastructure and ground conditions at Salau mine…",1
Zacks Investment Research Lowers Tractor Supply to Hold,1
reported earnings of .68 consensus was .63 Earnings Whisper was .67 via @eWhispers #whisperbeat,1
The Western Union Stock Rating Upgraded by Zacks Investment Research,1
Prepare for the #robot uprising and buy and/or sell Spirit Realty Capital #Wallstreet,1
: Cascend Securities starts at Buy,1
“This stock is a buy!”,1
Jefferies Financial Group Lowers DDR Q2 2018 Earnings Estimates to .46 EPS (Previously .48). #DDR,1
Cbs Corp New Shareholder Tremblant Capital Group Increased Its Position -,1
showing the same kind of MACD resistance,1
eBay Releases Earnings Results Beats Estimates By .02 EPS,1
stock now up 3% in after-hours trading.,1
RT @OptionsHawk: CEO bought in stock may be one to follow always been a preferred play of mine in this group sitting right on…,1
all time high. No surprises with transports.,1
RT @sanglucci: Here are just a couple of the trades today from the Steamroom in names like https:…,1
Abbott Laboratories Shares Gap Up After Better-Than-Expected Earnings,1
#Analyst Upgrades and Downgrades for Week of July 9 2018 …,1
A bullish Big MAC (Bullish) has occurred at 3:30 PM Jul 16 at .24 on TJX Companies Inc (TJX) Want to Earn(…,1
Investors Buy CBS Co. Common Stock on Weakness,1
Leerink Swann Raises Endo International Q2 2018 Earnings Estimates to .57 EPS (Previously .51). #ENDP,1
Excellent #pennystocks strategy up 2500% in cumulative profits since 2010 only 6 open positions.…,1
Can analysts adopt a bullish outlook for Hibbett Sports Inc. ? -,1
"Like last year Andrew Lee will make select photos available for sale also create ""swag"" (coffee mugs calendars…",1
RT @myrollingstocks: The technical trader would see at support,1
Allegion Raised to “Buy” at Zacks Investment Research,1
: Interactive Brokers To Report After Schwab Jumps On Strong Earnings:,1
@TommyThornton Yet is up 3%+ after hours - might be a candidate for an earnings reversal tomorrow?,1
Long/Short Bitcoin volatility with up to 100x Leverage at Bitmex! 💰🎉 Receive a 10% Fee Reduction: ▶️…,1
Long/Short Bitcoin changes with up to 100x Leverage at Bitmex! 💰🎉 Receive a 10% Fee Rebate: ▶️…,1
Edwards Lifesciences Price Target Raised to .00 at BMO Capital Markets,1
Public Service Enterprise Group Inc. Declares Quarterly Dividend of .45,1
DENTSPLY SIRONA Stock Rating Upgraded by BidaskClub,1
William Blair Raises Discover Financial Services Q3 2018 Earnings Estimates to .00 EPS (Previously .99).…,1
TESTING KEY-STYLE DELIVERY IN NEW YORK: TECHCRUNCH,1
Jefferies Financial Group Lowers DIGITAL Rlty Tr/SH SH FY2018 Earnings Estimates to .51 EPS (Previously .53).…,1
dont ever let anyone especially CNBC telling you its OK to buy this bubble market now for the next 10yrs investment…,1
Made a little yesterday. Gave it back today. That's happened a couple of weeks in a row. Added some to the LT…,1
A bit mind blowing to say the least lol stocks by market cap. GOOGL,1
Tuesday's (7/17/18) trading range highest faded % compared to open (Min &amp; Vol &gt; 750K): 97 - 95 - 93 - 90 -,1
5 billion dollar fine NO problem NEW ALL TIME HIGH for 😂😂. A long since 1156.2 was broken with targets now…,1
#MORGANSTANLEY could see best post-earnings rise for a big US bank stock this season. Shares up 2.5%-3.5% in pre-op…,1
Based on reports I've read and option flow as well very bullish on and here,1
FirstEnergy Upgraded to Buy by Zacks Investment Research,1
"Key Research Analysts at RBC Capital Maintain their ‘""Outperform""’ rating for Texas Instruments Shares Today.…",1
CarMax Upgraded by Zacks Investment Research to Buy,1
Becton Dickinson And Company Valuation Declined While Baskin Financial Services INC Has Raised Position -,1
Notable #Analyst Upgrades and Downgrades for Week of July 9 2018 …,1
@MarketCurrents Campbell Soup up 1.3% = .8 million gain. has made notable gains in 9 of the last 19 t…,1
Were Analysts Bullish Noble Energy Inc. This Week? -,1
@smartmoneyact Stock looked great earlier then fell off a cliff. Buying some here at .25,1
Would you enjoy listening to my soothing Australian accent while I discuss up &amp; coming projects in cryptoland?…,1
How do you find big winners this earnings season? @bartosiastics gives us his thoughts.,1
